,business_id,date,review_id,stars_x,text,user_id,address,categories,city,latitude,longitude,name,postal_code,review_count,stars_y,state,sentiments
76165,zioLxtBc9THNS2TOn9xW1w,2013-11-20 17:53:52,38GFA4r0QOYiSpeqcqQezw,4.0,"Excellent food and good service.  As authentic as Thai gets in Portland.
However, the space is crammed, it is not really kid friendly, and it is way too popular (and full).",lMKqkYJtbJzGDa-hpSdLTQ,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
76230,zioLxtBc9THNS2TOn9xW1w,2018-02-18 03:57:26,wJZVV6EYXQbe4cCAt3VhRg,2.0,"I really don't see what the fuss is about this place. Andy Ricker did not invent Thai food. Yes, the flavors and dishes are more than what you get at your usual hometown pad thai palace. But something is still lost in translation here between the kitchen and your table. Some of it is the immediacy in the way food is served. If it hangs around on the pass in the kitchen and is not blazing hot when it's in front of you, the flavor suffers.  If you've ever had street food in Thailand, you know what I""m talking about...it goes from fire to your face in about a second..and the cook is handing it right to you.",xQgwTlT4CEiXwW6F34dTGQ,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
76251,zioLxtBc9THNS2TOn9xW1w,2016-09-21 19:27:00,FR-408ykByS3ozGAIMBouw,5.0,"Absolutely delicious! Ordered the khao soi khan (a curry noodle soup) and a Thai tea made with evaporated milk. The curry was flavorful. The chicken I ordered witH it fell off the bone into the soup, so tender and juicy. Customer service was impressionable in a good way, very genuine. I also saw many other guests order the fish sauce wings.",W0D4qDSh0d8H9Hl_4zkRQg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
76265,zioLxtBc9THNS2TOn9xW1w,2013-03-23 05:50:11,zyAqHHdZ9THziuxDGtuP_g,2.0,"I can't remember when I waited over an hour for a restaurant table (OK it was 6:30 on a Friday, but...) and then been so underwhelmed with the food, especially compared to the Yelp hype. 

It wasn't that the food was bad, it was all satisfactory.  We had the super-hyped wings (non-spicy version), pork belly, shrimp and ribs.  The ribs were dry, the shrimp was in the shell, the wings were not so much different from an off the shelf BBQ sauce and the pork belly sauce was probably the best of all four.  The noodles with the shrimp were good.  

Service was adequate but just.  Noise level was high. There are many Portland restaurants I'll go back to before this one.",ByG6qO54rvtCtWakW4XUIA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
76295,zioLxtBc9THNS2TOn9xW1w,2017-10-14 18:38:33,aJrDPZsOWHnNqfKKCtRRpQ,3.0,"This is fun.
I'd say it's a do, maybe a do now and then,
but at some point for me, Thai food is, well, just kind of boring, just Thai food... you can only sweeten and lemongrass and spice up peanuts and noodles and sweeten chicken wings so many times and ways... I went to Thailand though, and wasn't really wowed here either, so maybe it's me?
So have the wings, and the lamb stew, and a funky salad, and some vinegar chili sauce,
and maybe choose an off time and night because like other hot spots, for me it isn't worth the 'scene'.",qSg4r8bOyB-BllwtD8YWfw,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,2
76325,zioLxtBc9THNS2TOn9xW1w,2014-11-18 11:16:37,742-DpB9d2gHwbwy7x5v2A,2.0,"May 4,2012. after seeing this restaurant on Diners, Drive Inn, and Dives, had to go there. HUGE mistake, wings just ok, ribs with hardly any meat, pay for rice, just nothing to get excited about and it is NOT cheap. Save your money, MUCH better options available. HUGE disappointment.",ohH5-x8U8XgGUnEmr8feHg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
76420,zioLxtBc9THNS2TOn9xW1w,2015-08-12 19:53:16,f5r9UbLLhDOHb9f8P6DY4w,5.0,"was visiting Portland for work and had a meal to myself.  The wait was about 1-2 hours if you were 2+ but luckily i went solo and sat down in 1 minute at the bar.  David the bar tender was awesome and gave me recommendations on the wine and food.  First off, Pinot in Portland is 5 stars, and that's coming from a bay area guy.  I had the chicken wings which were practically a meal in themselves, i didn't finish one (rare for me).  It had good tang, only negative was it was a bit salty.  I had a spicey mango duck with rice and it was super awesome.  

I live in the bay area which has a variety of thai restaurnats, but not this style of vietnamese thai.  Most thai food i've seen is pad thai, curry style.  This is more fresh ingrediants, balanced flavors.  

If you're visiting, come here, if you live here, then great!  SE Division also has a ton of other places for you to go drink, eat, walk around as well.",xPT9_9zEZh94IMjJCoJ4tQ,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
76468,zioLxtBc9THNS2TOn9xW1w,2015-03-26 03:02:39,vinTiJxiaiJDkaZRqJXnYg,5.0,"Wings. 
Wings. 
Wings. 

WINGS. 

WIIIIIIIINGS!

Don't be that person who doesn't get them because they're messy. The fish sauce wings here are goddamn delicious and among the best wings I've ever eaten. They even come with wet wipes for you to get back in pristine form once you're done pigging out. 

The rest of the menu is also pretty good--and it might still pale in comparison with those wings (yes, I may be obsessed). My friend and I got a great Burmese pork belly curry where the meat melted in my mouth, as well as an eggplant-based dish whose name eludes me. 

Needless to say, we rolled out of the restaurant bursting to the seams. 10/10 would devour again.",lcQRKGDkc_uRTK_Yqx5z-A,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
76651,zioLxtBc9THNS2TOn9xW1w,2015-02-20 17:22:16,dVENK1siyaBAsPkP_Ezytw,2.0,"Food was good. Service was sh*t.

To the white server lady with glasses.  If you have to get SO VISIBLY annoyed of Asians, STOP WORKING AT A THAI RESTAURANT.  MAYBE it was our first time in the restaurant and the menu is hard as hell to read.  MAYBE there wasn't a separate SECTION for noodles so I couldn't tell off-hand that there were noodle dishes and the restaurant has been around for 14 years and ALWAYS had noodles.  I lived in Portland for 25 years of my life and sure as hell didn't hear about your noodles. And don't get smart about your ""no-refill"" policy.  There are a MILLION other MORE POLITE ways to say ""I'm sorry, we don't do refills"".  Seriously? No RC COLA refills? 

Luckily, there is a location in LA where I can go, which is far, FAR away from this bad experience.  I'm kind of unsure though if I will go back, because I now associate fish sauce wings with rude service.",vicwOQFuTL7viOGMa2lNuQ,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
76706,zioLxtBc9THNS2TOn9xW1w,2014-10-02 01:11:08,c6szqWWj-t7JVb3uCGK31g,5.0,"I expected this place to be good given all the buzz, but it wasn't good...it was excellent! Every single dish was amazing, especially the chicken wings. Their Thai iced tea was also the best I've ever had. I live in Seattle but would do the three hour drive to Portland just to eat here again.",imbBu6DpCbrmMK50hQRdtA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
76940,zioLxtBc9THNS2TOn9xW1w,2017-09-13 17:49:20,hTFykEwkexV87t-LhZh3DA,3.0,"If you have been to Thailand, you might be disappointed in the food here. Wasn't a fan of the chicken wings, although the pickled vegetable relish was good. Other dishes were okay. The Khao Soi was served lukewarm so It wasn't as good as it should have been. The ambience is cool though - you feel like you are in a restaurant/bar in Thailand. And the service was very good.",20AfSTuv2SZo4TKxyVuuKA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,2
77063,zioLxtBc9THNS2TOn9xW1w,2009-11-26 03:10:07,tiovbktn3Jyq8mWI3CZm1A,4.0,"I'll make this quick... Since you have 242 other reviews to check out. Sheesh!

Fun cocktail list. I've heard the drinking vinegars are really good--one of them has made it into a cocktail (raspberry vinegar, soda and... was it gin?) but I was lured by the home-made bitters in the tamarind whiskey sour.

Portions... not as big as you'd like.

Menu... almost nothing in common with other Thai restaurants--a nice departure.

Food... intensely seasoned. Sometimes kinda hot, and often on the salty side, to my taste. I LOVE the stringy slow-cooked pork with coconut rice. The pork / pork belly curry was rich, decadent and delicious--and not like other curries. The seafood curry was very brothy, very tasty--a generous amount of shellfish swimming around in there....

The traditionally steamed sticky rice, wrapped in plastic wrap & tucked in a little woven basket: hhmmnnnnn, I'm not sure about heating up plastic wrap on my food. Has plastic wrap got the Bad Stuff in it? Gotta look into that....

Dessert--we shared the ice cream sandwich: 2 or 3 scoops of Coconut Jackfruit ice cream served in a regular bun, rather like a hot dog bun. With sticky rice. Chocolate sauce. Grated coconut too, I think. According to the menu, this is ubiquitous from street vendors in Thailand. Well. I prefer my ice cream without bread, it turns out. 

We were an unwieldy group of 10. They squeezed us next to another table that was not so happy to see us come & take over--It was tighter than an airline seat for a few folks at their table & ours, until we succeeded in running them out of the joint.... But the service was pretty good and friendly enough. We got out of there for $25 each, but I'm sure I'd like to spend $50--a couple cocktails and leave stuffed. Yeah.",24Nl6bpWgiQJJ6W6jRqbDg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
77212,zioLxtBc9THNS2TOn9xW1w,2018-07-21 20:50:49,7yvG7W0GgTw16kGQULF2cg,4.0,"The wings are good, and there are some unique dishes.  This restaurant is a little pricey.",xruWHK8Z5N0JWyQubLHjgA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
77232,zioLxtBc9THNS2TOn9xW1w,2015-05-20 18:27:55,eDGQsMYA5I0xsrzBzqEbjA,2.0,As a vegetarian who also is allergic to wheat my options are limited. and  my partner is vegetarian. We've tried Pok Pok 2x and we don't get it. The vegetarian food just doesn't deliver. Perhaps their meat and fish dishes are awesome but not worth the wait if you're vegetarian.,6J21pR1kDdQPLi3V1kEKqQ,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
77237,zioLxtBc9THNS2TOn9xW1w,2015-05-17 17:34:23,kfbgRq91ZAebuuDR4ZTg2Q,1.0,"My fiancé and I went to Pok Pok today while visiting in Portland. We had high hopes, however once we sat down and looked at the menus we were instantly rethinking things. Our server came over and asked if he could get us drinks then seemed put off that we were happy with water ( which had a fowl taste as it will with cheap metal drinking glasses). He offered no insight on what to get nor any friendly banter. We decided on some type of ""spicy"" flank salad, sticky rice, and shrimp chips. The best part was the shrimp chimps. The flank salad was anything but spicy, and the sticky rice could induce vomiting alone. Take precaution if you come here, and if you do...beware of the douche bad waiter (shaved head, black thick rimmed glasses, and 8 red pens in his pocket). If the food doesn't turn your stomach, his lack luster personality will!",O0hT5_SOfoOB4MeHE_EGeg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
77307,zioLxtBc9THNS2TOn9xW1w,2012-07-20 19:53:53,1fWECfH2Bi4UI36JV7pDzg,3.0,"I was really excited to go to Portland and experience the food scene out there. Even though Pok Pok just opened a NY location, I needed to try the original and see what all the hype was about. We got there around 1pm on a Saturday afternoon and only had to wait about 10 minutes. For such a popular place, this was already a win in my book.

Another win was the fish sauce wings, ordered spicy. They were lathered in an almost Korean-style wet sauce with spices and red chili flakes. The meat was tender and juicy in their slightly crispy outer skin. Unfortunately, this was the only real high point for me.

The charcoal rotisserie roasted game hen was good but not enough to impress. The marinade added a lot of different flavors to the subtly smokey meat. However, the meat could have been juicier; and whenever there are extra dipping sauces on the side, I feel like it takes away from true taste of the meat. Good meat and seasoning should be able to stand by themselves.

Everything else we tried was just OK. The grilled boar collar had a citrus-y garnish. The grilled baby back ribs were small and lacking in meat. They tasted almost exactly like Chinese spare ribs, so there was nothing unique to me about the dish.

I would come back to have some more wings and try some other dishes, but my overall reaction for my first time at Pok Pok was just OK. Until next time.

http://knockrz.wordpress.com/",5JUzMQanr290Ab983qpJ6g,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,2
77322,zioLxtBc9THNS2TOn9xW1w,2010-09-05 03:04:50,IvM8nF-r1EgEaijSleiOJQ,5.0,"http://adorablydeliciouslp.blogspot.com/

when in doubt eat at pok pok. pok pok is my absolute favorite restaurant in portland and now that i think about it, the world. i have never ordered an item that i didn't like. the mushroom salad, papaya salad, cha ka, and wings are my personal faves. cha ka is probably my favorite dish of all time. it would no doubt be my last meal on this earth if i had a choice.

 i've driven 600 miles just to get some cha ka (the catfish dish with mint, cilantro, rice noodles, etc) and enjoy it with good friends and vinegar sodas. i will get the cha ka any chance i get but i'm not a huge vinegar soda fan. they're just to vinegar-y for my palette.",g4HPrADA4WZoiZi_6uFrhw,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
77325,zioLxtBc9THNS2TOn9xW1w,2018-08-21 02:46:47,B8ZHihyfuS2AXhptQ691fw,2.0,"Portland's staple but IMO it is overrated. 
Overhyped but again it is just my opinion. 
From reading reviews they're known for their fried chicken. 

Fried chicken = salty!! and more like a soy sauce fried chicken. As for the rest of the dishes spicy or not really a fan. I did enjoy the vermicelli dish with catfish. Don't get me wrong service was great. We were a party of 9 and dishes kept coming out. 

Thanks again Pok Pok.",H5EY1CeIx4m_pNChKZkq7A,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
77338,zioLxtBc9THNS2TOn9xW1w,2014-07-19 18:55:49,XUTAttYL80zEFC5w1FK5gg,3.0,"I was really enamored by all the great reviews for Pok Pok. The past five years I've heard a lot about this restaurant. Heard about the chef. About the great recipes. About the innovative flavors and Vietnamese food. I have to say that I was a bit disappointed. I don't believe it was a one time occurrence. While the drinks were good, every single review talks about the chicken wings. What you don't realize is across the street at the whiskey bar are the same chicken wings, the same app menu, from the same kitchen and it's owned by Pok Pok.   I recommend that if you're interested in trying this, just go across the street.",I0zSlNCdJWi1ZWg_3REp5w,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,2
77391,zioLxtBc9THNS2TOn9xW1w,2013-01-08 06:31:08,aTidWxP2g-tlqWv6uqB17g,1.0,Ugh! Why does this place get such great reviews?! Flavorless food that has too much heat. Complete waste of money.  Service is fine enough. Space is small.  But the food...I can't understand why it gets raves. Less than mediocre. And way too much hype.,mHtnzETx-zH4hwt742pvqw,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,3
77419,zioLxtBc9THNS2TOn9xW1w,2014-07-04 03:30:58,x1UfzvUV0VhAvl9OCayDRA,4.0,"Pok Pok. The Portland culinary institution created by Chef Andy Ricker. There is a lot of hype swirling around this place and rightfully so. This joint is like no other Thai restaurant I have ever been to. In fact, it is difficult for me to properly describe my experience here. And an experience it was. On this night, I witnessed herds of people arriving from each side of the street, cars dropping of guests to reserve tables and even folks paragliding in from the sky. Well, maybe not that last one but you get the drift. They then give you the option to either wait outside or wait for your table at the Whiskey Soda Lounge across the street. At the lounge, you can enjoy a kick ass tamarind whiskey sour until they page your server for you to be sat at Pok Pok where the ambiance is boisterous, hip and eclectic-similar to a Thai street food truck? Possibly. The flavor erupting from our dishes on the menu were unique, delectably mouth watering, and spicy.  I am confident in saying that every Asian fare loving individual in Portland should try this place out at least once.",s-QhjmbFUBXidd5fzX2hkg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
77492,zioLxtBc9THNS2TOn9xW1w,2017-12-10 03:57:58,c91e5X5MVkuanS-rRiR7oA,5.0,"So delicious!! Hands down one of my favorite Thai food places. This place will make you reconsider everything you know about Thai food. There's so much more than just pad Thai and the standard stuff you see at other Thai places. The food and flavors are so authentic. 
I will definitely be going back when I'm back in the area.",MDZA3DaFvnpVcknM2rnW1g,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
77585,zioLxtBc9THNS2TOn9xW1w,2014-01-03 19:36:42,Fp-m51cj4CYd5iOd1Hz3xA,5.0,"I lived in Portland 5 years before trying Pok Pok. What was I thinking?!?! Sometimes I rebel against trying places with a lot of hype. THAT WAS A HUGE MISTAKE. The wings. The wings! I actually had food dreams about them the first time I tried them. The are worth the $14, I promise you! Honestly, I can't remember what else I ordered here. I remember the meal being good and spicy but everything was overshadowed by the EPIC goodness of the wings! So, if you've been rebelling against the hype like I did, I'm telling you GET OVER IT AND GO. Go now. Get the wings.",3jhFBaGrVoBND5jToHVHdA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
77663,zioLxtBc9THNS2TOn9xW1w,2012-02-13 21:10:55,xKyXJo9MML6Q14OWDqQ_Pg,4.0,"i wasnt expecting anything when my friends brought me to pokpok for dinner. i mean, a thai restaurant? there are at least 4 within a five minute drive from my house down in california. so, i had no expectations, but i think it says something when our entire table got extremely quiet and didnt talk because we were too busy eating!

what i ate:
- ikes vietnamese fish sauce wings: these were incredibly addicting. well spiced, flavorful. the chicken was tender and juicy. the sauce was finger licking good. i cant even describe it. i think i would be willing to visit again and order two plates of this to eat all by myself. 
- muu sateh (pork satay): the pork was tender, the satay sauce peanuty. while very good, it wasnt the most knock your socks off dish. 
- jin hoom neua (beef stew): deep flavor. it tasted like it had been simmering all day. spicy, the kind that hits the back of your throat and makes you pause, but you still feel compelled to take in more spoonfuls. the beef was good, but it was the broth that kept me coming back
- kaeng hung leh (pork belly): this was my second favorite dish of the night (after the wings). i LOVE pork belly. that layer of fat, that tender pork. the flavor was savory, garlicy, i loved the sauce so much i was pouring it over my sticky rice for a flavor bomb boost
- passionfruit drinking vinegar: delicious, refreshing
- sticky rice: good

pros:
- FOOD! if anything, just come for the fish sauce wings. trust me. 
- price: all the dishes were around $12-15. nothing was outrageously expensive, everything was reasonably priced

cons:
- wait: my friends and i were incredibly lucky i think. we went during the week on the early side, and we were able to get a table on the patio. but my friends warned me how long the wait could be for dinner. so bad, that the owner opened up a bar across the street to satiate those who were waiting for table (what a genius idea! getting your customers money twice, once at the bar for beer, once again at the restaurant for dinner!)
- pretentious: our server, while very adept, he wasnt very friendly and had an air of pretension around him. i wish he had smiled every now and again. but honestly, im just being nitpicky at this point. who gives a crap about the pretentious server (it seems like a common theme for most portland servers)? come for the food!

would i come again? for the wings? YES! :)",JwF4WNVp2mY_HMeroVUOEw,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
77685,zioLxtBc9THNS2TOn9xW1w,2016-02-18 21:39:55,Dh0K_ZKJFG0eqf8_hMcoQw,4.0,"Their food was awesome and the restaurant was very cute! I'd say the only cons were that the wait is kinda long (It's not their fault the foods that delicious), and that all guest on the party need to be there to be seated.",M1HwEhGyQnu9hVjq_VX-Vg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
77756,zioLxtBc9THNS2TOn9xW1w,2013-09-14 23:24:24,TR1fIYuXafCTH-Zu_XzcWA,3.0,"I'm a big fan of Northern Thai (Issan, Chiang Mai) food PLUS I grew up eating Burmese food whose namesake country borders Northern Thailand.  Overall, I was a bit disappointed in the food here, minus the fish sauce chicken wings and sticky rice.

Like everyone says, the fish sauce chicken wings are a MUST.  These chicken drumstick and wing pieces are marinated in fish sauce, deep fried, then coated in more caramelized fish sauce.  You can't go wrong.  It is a little saltier to eat as a stand alone item so it's nice that they provide some light veggies on the side.  I would actually get sticky rice to eat with this as well.  One sticky rice portion is small, literally enough for one person, so get more.

Next up was the Muu Paa Kham Waan which is boar collar meat with an extremely pungent sauce with crushed up goodies on top.  You wrap this in the mustard greens they provide on the side and use the crushed ice to cleanse your palette.  The menu says that this is drinking food so I think beer would've lessened the intensity or made it more eatable.  The meat itself was a little on the tough side and I've noticed this when ordering this dish even at other places.  I won't accept it though; I know they can do better!

Khao Soi is a coconut chicken curry noodle soup but this was the biggest disappointment for me.  The Burmese version is thick and creamy--true comfort food.  This was watery and flavorless.  They do give you a lot of tender chicken pieces but that didn't make up for it.  Also, it needs a lot more of the condiments (lime, chili flakes, shallots, pickled mustard greens) to make up for the lack of flavor.  

Bloody Mary is $9 for a 12 oz. cup, didn't have enough tomato juice, and is on the lighter side.  Not a must get.  I like the hut style restaurant which is nostalgic of some of the indoor/outdoor combo restaurants I've been at in Thailand.  Food is a bit hyped though.",NeXRy1C7PxS7bvIcQ3SymA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,2
77877,zioLxtBc9THNS2TOn9xW1w,2014-11-06 00:37:23,9IQyd84099BF-qLIce8dNQ,5.0,"Loooove this place. Food is amazing! Been here a few times and food is consistently very tasty. Fish sauce wings are a must! I remember being hesitant on ordering the papaya salad because a. It might be too bland in satisfying this Asian girl's heavy palate or b. it just wouldn't be good (too sweet, sour, fishy...) which is common at Thai places, but I was pleasantly surprised by how refreshing it was. I usually don't use that word when describing papaya salad. I'm Mien (look it up because I know you're wondering) and I love my papaya salad a perfect balance of spicy, fishy, sour, and sometimes crabby and with pahddet (a highly acquired taste).  While this wasn't usually the way I eat my papaya salad it was so damn good. A hint of fish sauce, and a nice balance of sour and spicy. Even my boyfriend loved it! The boar collar is also a must! Really tender and moist. The pepper sauce on it is what makes it though. Perfect with steak or pork and just like at home. 

Bottom line: Pok pok takes southeast Asian comfort food and transforms it into another level that manages to please everyone, from the picky to the adventurous. Get there early!",eg0DpU7tpktOckaajxQLxg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
78074,zioLxtBc9THNS2TOn9xW1w,2017-11-11 22:36:19,k_d7xnVAozAJDMT1uoygRA,5.0,Best Vietnamese restaurant I've ever been to. The chicken salad was extremely flavorful. Family style dining lets you try a bunch of items on the menu in one sitting. I will definitely come back.,ZnXktITAzsqTnrVrFyv7mA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
78113,zioLxtBc9THNS2TOn9xW1w,2008-03-07 03:53:36,EZlBO_zic1N6Mq9T_1ul0g,5.0,"Flavors, folks.  It's an art form.  And textures.  You smokers have no clue what you are missing.  It's almost worth quitting smoking and getting your taste buds back to experience this brilliant food.  Yes, the portions are small and a little pricey. This is how people are supposed to eat.

Mmmmmm....Carlton Farms pork loin skewers marinated in coconut milk and turmeric, grilled over charcoal and served with peanut sauce, cucumber relish and grilled bread. Coconut rice. Thai iced tea with lime juice, a refreshing alternative to the milky sweet version at other Thai joints.  

Ike's Vietnamese chicken wings:  My God.  I had to close my eyes while chewing.  I ate each wing slower than the last.  You will want to lick and nibble every morsel of chicken off of each wing, and then you will want to caress each leftover bone.  

If I hadn't had a dinner companion with me I would have taken home the bones, and placed them in a lighted, sealed case on a gold platter, next to my bed.  So that before I closed my eyes at night and when I opened them in the morning I would be gently reminded of the true heaven which is Pok Pok chicken wings.

A couple of very minor complaints: the giganto gas-furnace-heater-thing mounted in the middle of our outside table.  What a beast.  There's gotta be a better way to accomplish outdoor heat. And two: confusion and weird layout.  What's the Whiskey Lounge?  The inside part?  The upstairs part?  And which part is Pok Pok?  Then the website calls one area ""Shack"".  Huh?  And they have different menus?  Not sure what the hell's going on with all this, but back to the wings.......",NsQXHxZuhlNYUNdUh5CSPg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
78247,zioLxtBc9THNS2TOn9xW1w,2015-03-10 22:36:00,siXpNJ4P7zYRx-SdsuON2Q,3.0,I had high expectations coming to this place given all the reviews. I honestly think this place is overrated and over priced because it has no other competition. The fried chicken wings was good but sorry not that good for 6 full wings for $14.50. I found the food salty and had to asked for extra veggies which cost $2.50 to turn the fried chicken wing dish into a fried chicken veggie wrap which was delicious. The pork belly was again good but not for $14.50 for 3-4 small pieces in a claypot consisting of mostly fat. I guess I have been spoiled by big or urban city food that is not only delicious but larger in portion and lower price point. Service was good and decor was cute and cozy.,_4DfVJPZGNObcAh4zR4rMg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,2
78302,zioLxtBc9THNS2TOn9xW1w,2014-07-19 21:51:27,ObKTOBeF5oFcbhDUQdN-IA,5.0,"Ike's wings!! Need I say more? The best wings on the planet. Maybe in the universe. I enjoy fire on the mountain, but for a completely different and unique flavor..... Pok pok takes the cake. Pok pok noi is just as good as is the location in Brooklyn. The wings and papaya salad are always a sure home run!!!",6oIgpHJx1kY1fM3oi59Wbg,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,1
78355,zioLxtBc9THNS2TOn9xW1w,2015-09-19 20:30:55,huH5vDZpq1N8thIYqss7kg,3.0,"I really don't get the hype about this place. It is really overpriced for food that is good but not great. Also, there is always a long wait.",ncIR_2Q08i3Da-Uzf9mVuA,3226 SE Division St,"Restaurants, Asian Fusion, Pan Asian, Thai, Filipino, Chicken Wings, Vietnamese",Portland,45.504723,-122.63210500000001,Pok Pok,97202,6221,4.0,OR,2
